satisfaction_level;last_evaluation;number_project;average_montly_hours;time_spend_company;Work_accident;promotion_last_5years;sales;salary;left
0,05625;0,059722222;5;159;2;0;0;accounting;medium;0
00.08;0,051388889;3;159;2;0;0;hr;medium;0
0,063888889;0,05625;4;206;2;0;0;hr;medium;0
0,045833333;0,068055556;4;225;2;1;0;hr;medium;0
0,054861111;0,061805556;3;252;2;0;0;hr;medium;0
0,051388889;00.54;6;113;3;0;0;technical;medium;0
0,054861111;0,051388889;3;238;2;0;0;technical;medium;0
0,060416667;0,065277778;3;217;3;0;0;technical;medium;0
00.49;00.57;4;145;2;0;0;technical;medium;0
00.03;00.44;5;128;4;1;0;technical;medium;0
0,059027778;0,061805556;4;177;3;0;0;technical;medium;0
0,042361111;0,067361111;4;256;4;0;0;technical;medium;0
0,047222222;00.55;3;182;3;1;0;technical;medium;0
0,046527778;0,046527778;4;226;2;0;0;technical;high;0
0,04375;0,050694444;5;168;3;0;0;technical;low;0
0,04375;0,065277778;4;145;3;0;0;technical;medium;0
00.05;0,061111111;4;172;4;0;0;support;medium;0
00.07;00.55;4;233;2;0;0;support;medium;0
00.18;00.46;5;202;4;0;0;support;medium;0
0,053472222;00.55;5;255;2;0;0;support;medium;0
0,054166667;0,042361111;3;257;3;0;0;support;medium;0
00.54;0,053472222;3;185;3;0;0;support;medium;0
00.09;0,047916667;3;231;4;0;0;support;medium;0
00.56;0,052777778;3;207;2;0;0;support;medium;0
0,04375;0,05625;3;215;3;0;0;support;medium;0
0,047222222;0,052083333;5;243;3;1;0;support;low;0
0,066666667;00.54;3;198;3;0;0;support;low;0
0,059027778;0,060416667;6;232;6;0;0;technical;low;0
0,056944444;0,045833333;4;150;3;0;0;technical;low;0
00.44;00.39;2;188;3;0;0;technical;low;0
0,059722222;0,067361111;4;155;3;0;0;management;low;0
00.56;0,047222222;3;109;3;0;0;IT;low;0
0,047916667;0,065277778;3;170;3;0;0;IT;high;0
0,063194444;0,059027778;5;214;2;0;0;IT;low;0
0,06875;0,065277778;3;244;3;0;0;IT;high;0
0,052777778;0,058333333;5;137;4;0;0;IT;high;0
0,04375;0,046527778;5;250;2;0;0;product_mng;low;0
00.21;0,043055556;4;247;3;1;0;product_mng;low;0
0,04375;00.43;2;222;4;0;0;product_mng;high;0
00.58;00.51;2;100;2;0;0;product_mng;low;0
00.52;0,058333333;4;212;3;0;0;IT;medium;0
0,061805556;0,044444444;3;184;5;0;0;RandD;high;0
0,05625;0,05625;4;177;3;0;0;RandD;medium;0
0,043055556;0,050694444;3;138;3;0;0;RandD;medium;0
0,057638889;00.05;4;167;3;1;0;RandD;medium;0
0,059027778;0,06875;3;201;3;0;0;RandD;medium;0
00.52;0,042361111;5;162;3;0;0;marketing;high;0
00.57;0,067361111;5;126;5;0;0;sales;medium;0
0,064583333;1;4;145;3;0;0;accounting;medium;0
0,054166667;0,061805556;3;211;3;0;0;support;medium;0
0,045138889;00.59;3;167;2;0;0;technical;high;0
00.42;0,051388889;5;256;6;0;0;management;medium;0
00.22;0,042361111;6;237;5;0;0;marketing;high;0
0,049305556;0,066666667;5;135;4;1;0;marketing;low;0
00.44;0,047222222;5;209;4;0;0;marketing;medium;0
00.06;00.52;4;190;3;0;0;sales;medium;0
0,047222222;0,042361111;3;134;4;0;0;sales;medium;0
00.53;00.41;2;148;2;1;0;sales;medium;0
00.08;0,056944444;4;202;3;0;0;sales;low;0
0,067361111;0,056944444;4;176;2;0;0;sales;low;0
00.47;00.47;2;221;6;0;0;sales;low;0
0,066666667;0,064583333;3;156;3;0;0;sales;low;0
0,05625;00.45;6;98;3;0;0;sales;low;0
0,059722222;0,045138889;4;134;4;0;0;sales;low;0
00.59;0,056944444;4;203;4;1;0;sales;low;0
00.53;0,067361111;3;189;3;0;0;sales;low;0
00.57;0,059722222;3;258;2;0;0;sales;low;0
00.07;00.48;4;237;3;0;0;sales;low;0
00.58;00.59;4;224;3;0;0;sales;high;0
00.43;0,059722222;5;125;3;1;0;sales;low;0
0,063888889;0,056944444;4;207;4;0;0;sales;low;0
00.24;00.07;5;194;3;0;0;sales;low;0
0,046527778;00.52;3;273;3;0;0;sales;low;0
0,047222222;0,058333333;3;209;3;0;0;sales;high;0
00.54;0,052083333;3;181;3;0;0;accounting;low;0
0,050694444;0,04375;3;172;4;1;0;accounting;low;0
00.59;00.41;4;139;3;0;0;accounting;low;0
00.22;0,044444444;6;260;4;0;0;hr;high;0
00.49;0,057638889;3;168;4;1;0;hr;low;0
0,063194444;1;6;242;3;1;0;hr;medium;0
00.18;0,067361111;4;206;3;0;0;hr;high;0
0,049305556;00.41;5;107;4;0;0;technical;medium;0
00.56;0,045833333;5;216;2;0;0;technical;high;0
0,058333333;0,043055556;4;152;3;0;0;technical;medium;0
00.59;00.49;5;122;5;0;0;technical;medium;0
0,061111111;0,043055556;4;138;3;0;0;technical;medium;0
00.08;00.52;3;182;2;0;0;technical;medium;0
00.53;0,04375;3;205;2;0;0;technical;medium;0
00.53;0,057638889;3;267;4;0;0;technical;medium;0
00.03;0,046527778;3;150;2;0;0;technical;medium;0
0,063194444;00.07;4;134;2;0;0;technical;medium;0
00.32;0,045833333;5;116;5;1;0;technical;high;0
0,050694444;0,060416667;3;181;3;0;0;support;low;0
0,060416667;00.54;3;268;3;0;0;support;medium;0
00.57;0,050694444;3;129;3;0;0;support;medium;0
0,043055556;0,065277778;3;151;4;0;0;support;medium;0
00.55;0,063194444;3;243;4;0;0;support;medium;0
0,064583333;00.57;5;143;2;0;0;support;medium;0
00.03;00.47;6;156;2;1;0;support;medium;0
00.57;00.07;3;210;2;0;0;support;medium;0
00.09;0,059027778;4;279;6;0;0;support;medium;0
0,057638889;0,054861111;4;270;3;1;0;support;medium;0
00.38;0,044444444;5;160;3;0;0;support;high;0
0,067361111;0,065972222;4;173;2;0;0;technical;low;0
00.07;1;4;261;3;0;0;technical;low;0
00.26;0,050694444;4;178;6;0;0;technical;low;0
00.58;00.58;3;122;3;0;0;management;high;0
0,047916667;00.57;5;227;4;0;0;IT;low;0
0,061111111;00.06;2;168;3;0;0;IT;low;0
00.57;0,063194444;4;252;4;0;0;IT;low;0
0,065277778;00.08;5;170;4;0;0;IT;high;0
0,065277778;00.58;3;135;3;0;0;IT;low;0
00.46;00.49;5;286;5;0;0;product_mng;low;0
00.49;00.57;2;213;3;1;0;product_mng;low;0
0,066666667;1;5;148;3;0;0;product_mng;low;0
00.29;0,065972222;5;117;4;0;0;product_mng;low;0
0,065277778;0,047916667;3;164;2;0;0;IT;low;0
00.56;0,044444444;3;262;2;1;0;RandD;low;0
00.18;00.49;5;250;5;1;0;RandD;medium;0
0,058333333;0,057638889;4;222;3;0;0;RandD;medium;0
00.58;0,066666667;3;192;4;0;0;RandD;medium;0
00.21;00.06;5;151;6;0;0;RandD;medium;0
00.59;00.53;4;216;2;0;0;marketing;medium;0
0,045833333;0,045138889;3;234;2;0;0;marketing;medium;0
00.58;0,056944444;4;268;3;0;0;sales;medium;0
0,045833333;00.49;4;194;5;0;0;accounting;medium;0
00.56;0,054166667;3;200;2;0;0;support;medium;0
0,063888889;0,054166667;3;194;3;0;0;technical;medium;0
00.56;0,047916667;3;176;3;0;0;management;medium;0
00.57;00.59;4;158;3;0;0;marketing;medium;0
0,06875;0,054861111;3;271;4;0;0;marketing;high;0
0,052777778;0,064583333;4;187;4;0;0;marketing;low;0
0,054166667;0,063194444;4;202;2;0;0;sales;medium;0
0,06875;00.48;5;202;2;0;0;sales;medium;0
0,049305556;0,065972222;6;204;3;1;0;sales;medium;0
00.51;0,066666667;4;204;3;1;0;sales;medium;0
0,061111111;0,056944444;3;244;3;0;0;sales;low;0
0,066666667;0,057638889;3;234;3;0;0;sales;low;0
00.09;0,044444444;4;217;3;0;0;sales;low;0
0,053472222;00.51;4;142;4;0;0;sales;low;0
0,065972222;00.05;4;186;3;1;0;sales;low;0
0,059027778;0,046527778;3;267;2;1;0;sales;low;0
00.46;0,054861111;2;108;3;0;0;sales;low;0
00.57;0,065972222;3;274;4;0;0;sales;low;0
0,064583333;1;3;148;4;0;0;sales;low;0
0,054166667;0,047222222;5;168;3;0;0;sales;low;0
0,047222222;1;4;185;2;1;0;sales;low;0
0,057638889;0,054166667;3;257;2;0;0;sales;low;0
00.56;00.51;5;256;4;1;0;sales;low;0
0,064583333;0,054166667;2;188;2;0;0;sales;low;0
00.13;00.53;6;173;4;0;0;sales;low;0
0,049305556;0,06875;5;208;2;1;0;accounting;low;0
0,068055556;0,051388889;4;202;3;0;0;accounting;low;0
0,057638889;0,056944444;3;134;3;0;0;accounting;low;0
0,054166667;0,045138889;3;154;2;0;0;hr;low;0
00.35;00.58;3;103;3;0;0;hr;low;0
0,046527778;00.55;4;256;6;0;0;hr;low;0
0,059722222;0,061111111;4;274;3;0;0;hr;medium;0
00.33;0,042361111;2;163;3;0;0;technical;medium;0
00.03;0,059722222;6;232;3;0;0;technical;medium;0
0,052083333;0,04375;4;268;3;0;0;technical;medium;0
00.08;0,068055556;3;209;3;0;0;technical;medium;0
0,068055556;00.53;5;238;3;0;0;technical;medium;0
0,05;00.48;3;155;2;0;0;technical;medium;0
0,056944444;00.52;5;270;3;0;0;technical;medium;0
0,063194444;00.59;3;134;2;1;0;technical;medium;0
0,058333333;0,054166667;3;221;3;1;0;technical;medium;0
0,065972222;0,051388889;4;258;3;0;0;technical;medium;0
00.53;00.51;6;272;5;0;0;technical;medium;0
00.05;00.05;4;184;3;0;0;support;high;0
00.36;0,065972222;6;276;2;0;0;support;low;0
00.33;00.38;4;186;3;0;0;support;medium;0
00.38;00.47;3;189;5;0;0;support;medium;0
00.07;00.09;3;224;3;0;0;support;medium;0
00.44;00.45;6;237;6;0;0;support;medium;0
00.32;0,045833333;3;144;2;0;0;support;low;0
0,04375;0,064583333;6;171;3;1;0;support;low;0
00.56;00.54;3;232;2;0;0;support;low;0
00.56;0,054166667;4;193;2;1;0;support;low;0
0,05625;0,054166667;3;166;2;0;0;support;low;0
0,061805556;0,052083333;3;167;2;0;0;technical;low;0
0,04375;0,060416667;2;101;3;0;0;technical;low;0
0,044444444;0,045833333;5;266;3;0;0;technical;low;0
00.46;00.53;3;135;2;0;0;management;low;0
0,052777778;00.56;4;137;3;0;0;IT;low;0
0,06875;0,049305556;3;191;3;0;0;IT;low;0
0,059027778;0,052777778;4;262;2;0;0;IT;low;0
0,054166667;0,06875;3;174;3;0;0;IT;low;0
0,063194444;00.56;4;241;2;0;0;IT;low;0
00.16;00.57;5;144;4;1;0;product_mng;low;0
0,049305556;00.57;3;218;3;0;0;product_mng;low;0
0,063888889;0,047222222;5;210;2;0;0;product_mng;low;0
00.21;0,068055556;6;208;5;1;0;product_mng;low;0
0,051388889;00.06;3;232;3;0;0;IT;low;0
0,052777778;00.06;3;140;2;0;0;RandD;low;0
0,043055556;0,065972222;3;189;4;0;0;RandD;low;0
1;0,042361111;5;264;3;0;0;RandD;medium;0
0,046527778;00.54;5;157;2;0;0;RandD;medium;0
0,05625;0,060416667;4;161;2;0;0;RandD;medium;0
0,058333333;0,047916667;4;149;3;0;0;marketing;medium;0
0,058333333;0,06875;3;144;4;0;0;sales;medium;0
0,067361111;0,067361111;4;242;2;0;0;accounting;medium;0
00.07;00.05;6;214;5;0;0;support;medium;0
00.52;0,051388889;4;174;3;0;0;technical;medium;0
00.46;0,061111111;5;169;3;0;0;management;medium;0
1;0,060416667;4;268;2;0;0;marketing;medium;0
0,063194444;00.58;3;257;3;0;0;marketing;medium;0
00.16;0,047916667;4;187;5;0;0;marketing;medium;0
00.58;0,043055556;5;270;2;0;0;sales;high;0
0,052083333;0,042361111;5;173;4;0;0;sales;low;0
0,066666667;0,043055556;6;193;4;0;0;sales;medium;0
0,063888889;0,054166667;4;212;2;0;0;sales;medium;0
00.35;0,04375;3;156;3;0;0;sales;medium;0
00.56;0,066666667;3;244;3;0;0;sales;medium;0
00.27;0,066666667;3;255;4;0;0;sales;low;0
0,045833333;0,05;5;152;3;1;0;sales;low;0
0,045833333;0,068055556;4;163;3;1;0;sales;low;0
0,068055556;0,047916667;3;150;2;0;0;sales;low;0
00.51;00.58;4;169;2;0;0;sales;low;0
00.51;0,057638889;3;133;3;0;0;sales;low;0
00.53;0,065277778;4;202;3;1;0;sales;low;0
0,047916667;00.07;4;169;2;0;0;sales;low;0
0,045833333;0,051388889;4;270;2;1;0;sales;low;0
0,061805556;0,052777778;3;251;2;1;0;sales;low;0
0,051388889;0,044444444;3;267;5;0;0;sales;low;0
0,056944444;0,052083333;4;224;3;0;0;sales;low;0
0,045833333;00.09;3;250;2;0;0;sales;low;0
00.59;0,067361111;3;258;2;0;0;accounting;low;0
00.13;0,045138889;2;209;5;0;0;accounting;low;0
0,047222222;0,051388889;4;215;3;0;0;accounting;low;0
00.05;0,05625;3;183;3;0;0;hr;low;0
00.06;0,056944444;3;143;3;0;0;hr;low;0
0,060416667;0,068055556;3;174;3;0;0;hr;low;0
00.51;0,061805556;6;170;4;0;0;hr;low;0
0,054166667;0,04375;3;202;2;0;0;technical;low;0
0,045833333;0,066666667;4;160;2;0;0;technical;medium;0
0,05;0,050694444;5;211;2;0;0;technical;medium;0
00.57;0,068055556;3;236;3;1;0;technical;medium;0
00.05;00.49;4;236;3;0;0;technical;medium;0
0,05;0,043055556;4;252;2;1;0;technical;medium;0
00.41;00.48;3;155;2;1;0;technical;medium;0
00.55;0,045138889;5;138;2;0;0;technical;medium;0
00.49;0,065277778;4;195;3;1;0;technical;medium;0
00.08;0,065277778;3;150;3;0;0;technical;medium;0
0,054166667;00.51;3;172;3;0;0;technical;medium;0
0,047916667;00.56;3;240;2;0;0;support;medium;0
0,057638889;0,068055556;3;229;6;0;0;support;medium;0
0,061805556;0,050694444;3;169;3;0;0;support;high;0
0,065277778;0,056944444;3;246;3;0;0;support;low;0
00.51;00.53;4;260;2;1;0;support;medium;0
0,061805556;00.09;4;101;6;0;0;support;medium;0
0,06875;0,047916667;3;190;3;0;0;support;medium;0
0,054861111;0,045833333;3;154;4;0;0;support;medium;0
0,068055556;0,067361111;4;196;4;0;0;support;low;0
0,068055556;0,067361111;3;209;3;0;0;support;low;0
0,067361111;0,046527778;4;223;3;0;0;support;low;0
0,049305556;0,049305556;4;221;3;0;0;technical;low;0
00.49;00.06;4;141;3;0;0;technical;low;0
0,05;0,049305556;3;135;3;0;0;technical;low;0
00.58;0,042361111;2;191;3;1;0;management;low;0
0,045138889;1;4;195;3;0;0;IT;low;0
00.18;00.55;5;217;4;0;0;IT;low;0
0,057638889;0,06875;4;184;3;0;0;IT;low;0
00.02;0,052777778;5;188;3;0;0;IT;low;0
0,066666667;0,064583333;6;240;6;0;0;IT;low;0
00.59;0,047916667;4;226;3;0;0;product_mng;low;0
0,067361111;0,06875;3;196;3;0;0;product_mng;low;0
00.14;0,06875;6;251;4;0;0;product_mng;low;0
0,052083333;0,066666667;4;150;2;0;0;product_mng;low;0
0,049305556;0,04375;3;249;3;0;0;IT;low;0
0,058333333;00.52;4;251;3;0;0;RandD;low;0
00.57;0,052083333;5;252;3;0;0;RandD;medium;0
00.46;00.55;5;261;5;0;0;RandD;medium;0
0,053472222;0,065277778;4;225;2;0;0;RandD;medium;0
00.44;0,045138889;2;151;3;0;0;RandD;medium;0
0,047222222;00.59;4;147;2;0;0;marketing;medium;0
0,065277778;00.58;4;159;3;0;0;sales;medium;0
0,050694444;0,063194444;4;241;2;1;0;accounting;medium;0
00.51;00.05;5;176;5;0;0;support;medium;0
0,064583333;0,060416667;4;218;4;0;0;technical;medium;0
0,051388889;1;4;219;3;0;0;management;medium;0
0,056944444;00.09;3;227;3;0;0;marketing;medium;0
0,059722222;0,063194444;4;182;2;0;0;marketing;medium;0
0,06875;0,059722222;4;196;2;1;0;marketing;high;0
00.58;0,059722222;4;257;3;0;0;sales;low;0
0,066666667;00.06;5;182;5;0;0;sales;medium;0
0,05;0,046527778;4;192;3;0;0;sales;medium;0
00.23;0,065277778;4;142;4;0;0;sales;medium;0
0,06875;0,054861111;4;172;2;0;0;sales;medium;0
0,065972222;00.58;4;188;3;0;0;sales;low;0
0,052083333;00.55;5;281;3;1;0;sales;low;0
0,065972222;00.54;4;255;2;0;0;sales;low;0
0,067361111;0,058333333;3;223;3;0;0;sales;low;0
0,068055556;0,059722222;2;219;4;0;0;sales;low;0
0,054861111;0,068055556;3;195;2;0;0;sales;low;0
00.54;0,063194444;2;156;3;0;0;sales;low;0
00.51;00.51;5;259;4;0;0;sales;low;0
0,057638889;0,063194444;4;266;3;1;0;sales;low;0
00.06;00.07;3;147;2;0;0;sales;low;0
00.58;0,057638889;4;207;3;0;0;sales;low;0
00.55;0,047222222;3;185;2;0;0;sales;low;0
00.05;0,044444444;5;195;2;0;0;sales;low;0
00.46;00.41;6;148;4;0;0;sales;low;0
0,042361111;0,056944444;3;157;2;0;0;accounting;low;0
0,063194444;0,068055556;4;146;3;0;0;accounting;low;0
00.05;0,065277778;3;262;4;0;0;accounting;low;0
0,052083333;0,056944444;3;169;3;0;0;hr;low;0
0,051388889;0,060416667;3;192;3;1;0;hr;low;0
0,043055556;00.53;4;147;2;0;0;hr;low;0
0,060416667;0,052777778;5;254;2;1;0;hr;low;0
00.13;0,05;3;244;4;0;0;technical;medium;0
0,049305556;00.43;2;100;6;0;0;technical;medium;0
00.07;00.09;3;173;2;0;0;technical;medium;0
00.32;0,060416667;2;197;2;1;0;technical;medium;0
0,058333333;0,05;3;256;4;0;0;technical;medium;0
0,054861111;0,060416667;4;253;2;0;0;technical;medium;0
0,067361111;0,044444444;4;152;2;0;0;technical;medium;0
0,052777778;00.58;5;136;3;0;0;technical;medium;0
0,067361111;0,04375;3;141;3;0;0;technical;medium;0
00.53;00.04;5;212;3;1;0;technical;medium;0
0,042361111;00.57;4;144;3;0;0;technical;medium;0
0,065277778;0,061805556;2;118;4;0;0;support;medium;0
00.52;0,054861111;5;265;3;1;0;support;high;0
0,063194444;0,046527778;3;143;3;0;0;support;low;0
00.52;0,04375;3;230;2;0;0;support;medium;0
00.59;0,047222222;5;243;2;0;0;support;medium;0
0,042361111;0,049305556;3;152;4;1;0;support;medium;0
0,054166667;0,054166667;3;252;3;0;0;support;medium;0
00.44;0,046527778;3;113;2;0;0;support;low;0
00.08;0,067361111;4;259;2;0;0;support;low;0
00.54;00.06;4;139;5;0;0;support;low;0
0,066666667;0,063194444;4;228;3;1;0;support;low;0
0,068055556;00.49;4;214;3;0;0;technical;low;0
0,057638889;0,063194444;4;210;4;0;0;technical;low;0
0,044444444;0,061805556;4;146;3;0;0;technical;low;0
00.51;0,054166667;3;155;2;0;0;management;low;0
00.31;00.42;2;169;5;0;0;IT;low;0
00.53;0,047222222;3;258;3;0;0;IT;low;0
0,05625;00.53;3;258;2;0;0;IT;low;0
00.17;0,059027778;3;168;4;0;0;IT;low;0
0,05;0,068055556;3;211;2;0;0;IT;low;0
00.49;00.49;2;245;3;0;0;product_mng;low;0
0,05625;0,065972222;3;204;2;0;0;product_mng;low;0
0,052083333;0,068055556;2;161;3;0;0;product_mng;low;0
0,051388889;0,050694444;3;267;3;0;0;product_mng;low;0
0,056944444;0,050694444;3;183;3;0;0;IT;low;0
00.36;00.04;2;105;3;0;0;RandD;low;0
0,061805556;00.55;3;260;2;0;0;RandD;low;0
0,054166667;0,060416667;3;183;4;0;0;RandD;low;0
0,05625;00.56;4;262;3;0;0;RandD;medium;0
0,042361111;0,054166667;4;244;4;0;0;RandD;medium;0
00.23;0,066666667;4;242;6;0;0;marketing;medium;0
0,050694444;1;4;146;3;0;0;sales;medium;0
00.04;0,045138889;4;252;6;0;0;accounting;medium;0
0,06875;0,04375;5;229;2;0;0;support;medium;0
0,043055556;00.54;4;170;3;0;0;technical;medium;0
0,042361111;0,064583333;3;250;4;0;0;management;medium;0
00.09;0,068055556;2;243;3;0;0;marketing;medium;0
0,064583333;0,046527778;4;135;3;1;0;marketing;medium;0
00.52;0,052083333;4;266;3;0;0;marketing;medium;0
0,053472222;0,05;4;223;3;0;0;sales;medium;0
00.59;0,052777778;4;234;3;0;0;sales;high;0
00.51;00.59;4;187;3;0;0;sales;low;0
0,046527778;0,065972222;3;229;3;0;0;sales;medium;0
0,065972222;0,045138889;3;155;2;1;0;sales;medium;0
0,052083333;0,052777778;3;246;3;0;0;sales;medium;0
00.54;0,042361111;3;152;3;0;0;sales;medium;0
00.45;0,049305556;2;172;2;0;0;sales;low;0
0,045833333;0,045833333;4;255;5;0;0;sales;low;0
00.36;0,047916667;3;98;2;0;0;sales;low;0
00.03;00.47;6;141;6;0;0;sales;low;0
0,042361111;0,04375;4;146;4;1;0;sales;low;0
0,049305556;00.07;4;213;3;0;0;sales;low;0
00.06;0,06875;4;160;3;0;0;sales;low;0
00.19;0,042361111;3;272;4;0;0;sales;low;0
0,063194444;1;4;125;4;0;0;sales;medium;0
0,068055556;0,047916667;3;152;2;0;0;sales;medium;0
00.09;0,054166667;3;162;2;0;0;sales;medium;0
0,050694444;0,065277778;3;251;6;0;0;sales;medium;0
00.52;00.56;3;225;3;0;0;accounting;medium;0
0,053472222;00.56;3;236;3;1;0;accounting;medium;0
0,068055556;0,043055556;3;203;2;0;0;accounting;medium;0
0,054861111;00.05;4;252;3;1;0;hr;medium;0
0,050694444;0,063194444;3;135;2;0;0;hr;medium;0
0,067361111;0,065972222;3;257;2;0;0;hr;medium;0
00.38;00.06;5;145;5;0;0;hr;medium;0
00.59;00.48;5;267;3;0;0;technical;medium;0
0,050694444;0,054861111;4;208;5;0;0;technical;medium;0
0,058333333;00.53;4;206;3;0;0;technical;medium;0
0,042361111;00.59;4;247;2;0;0;technical;medium;0
0,054861111;0,054166667;2;228;2;0;0;technical;medium;0
0,050694444;0,063194444;4;248;2;1;0;technical;medium;0
00.22;00.09;4;209;5;0;0;technical;medium;0
0,058333333;00.52;5;171;3;0;0;technical;medium;0
00.21;0,059027778;6;221;5;0;0;technical;medium;0
00.44;0,047916667;2;173;2;0;0;technical;medium;0
00.02;00.52;5;218;5;0;0;technical;medium;0
00.51;0,059722222;4;223;3;1;0;support;medium;0
00.55;0,068055556;3;169;2;0;0;support;medium;0
00.24;00.38;6;109;2;0;0;support;medium;0
0,045138889;0,053472222;4;273;2;0;0;support;high;0
00.44;00.42;3;178;3;0;0;support;high;0
0,068055556;0,046527778;4;189;4;0;0;support;high;0
0,047916667;00.08;5;203;2;1;0;support;high;0
0,049305556;00.56;3;177;4;0;0;support;high;0
00.54;0,049305556;5;253;2;1;0;support;high;0
0,053472222;0,068055556;3;273;3;0;0;support;high;0
00.53;00.43;2;139;3;0;0;support;high;0
0,044444444;0,05;3;185;2;1;0;technical;high;0
0,047916667;00.59;5;182;4;0;0;technical;high;0
0,064583333;0,049305556;5;270;2;0;0;technical;high;0
00.58;0,045138889;3;139;4;0;0;management;high;0
00.33;00.46;5;261;6;1;0;IT;low;0
0,065972222;00.57;3;238;3;0;0;IT;low;0
0,045138889;00.09;3;241;3;0;0;IT;low;0
00.09;00.07;3;223;2;0;0;IT;low;0
00.59;00.08;3;258;3;1;0;IT;low;0
0,061111111;00.55;4;205;4;0;0;product_mng;low;0
0,04375;0,057638889;4;243;4;0;0;product_mng;low;0
00.53;0,042361111;4;198;2;0;0;product_mng;low;0
0,04375;0,044444444;4;178;3;0;0;product_mng;low;0
0,066666667;0,052777778;4;158;3;0;0;IT;low;0
00.07;0,050694444;3;194;2;0;0;RandD;low;0
0,050694444;00.36;4;253;2;1;0;RandD;low;0
0,065277778;00.08;4;228;2;0;0;RandD;low;0
0,056944444;00.58;5;227;3;0;0;RandD;low;0
00.44;0,04375;3;162;2;0;0;RandD;low;0
00.58;00.09;5;257;3;0;0;marketing;medium;0
00.55;0,067361111;2;140;2;0;0;sales;medium;0
0,063888889;0,058333333;3;164;2;0;0;accounting;medium;0
0,063194444;00.59;4;177;4;0;0;support;medium;0
0,047916667;0,042361111;4;260;4;0;0;technical;medium;0
00.23;00.07;4;233;2;0;0;management;medium;0
00.21;0,05625;4;227;5;0;0;marketing;medium;0
00.51;00.06;4;140;3;0;0;marketing;medium;0
0,050694444;0,051388889;3;254;4;1;0;marketing;medium;0
0,045138889;0,046527778;3;245;3;0;0;sales;medium;0
0,044444444;00.48;2;157;2;0;0;sales;medium;0
0,053472222;00.49;3;265;3;0;0;sales;medium;0
0,049305556;0,054861111;4;261;3;0;0;sales;high;0
00.02;00.38;6;212;6;0;0;sales;high;0
0,06875;00.57;4;216;3;0;0;sales;high;0
0,053472222;00.57;4;238;3;0;0;sales;high;0
00.08;00.56;2;204;3;0;0;sales;high;0
0,067361111;00.05;4;216;2;0;0;sales;high;0
0,061805556;00.53;4;208;3;0;0;sales;high;0
0,067361111;00.07;4;218;2;0;0;sales;high;0
00.23;0,06875;5;176;4;1;0;sales;low;0
00.06;0,052083333;4;144;2;0;0;sales;low;0
00.52;0,04375;5;241;3;0;0;sales;low;0
0,059722222;0,04375;3;271;2;0;0;sales;low;0
0,059722222;0,065972222;4;184;3;0;0;sales;low;0
0,052777778;00.58;3;262;2;0;0;sales;low;0
0,054861111;0,053472222;6;233;6;0;0;sales;low;0
00.35;00.52;3;155;3;0;0;sales;low;0
1;0,067361111;5;141;2;0;0;accounting;medium;0
00.02;00.08;6;251;5;0;0;accounting;medium;0
00.57;0,043055556;5;141;3;0;0;accounting;medium;0
00.23;00.46;4;274;5;1;0;hr;medium;0
0,056944444;0,067361111;3;160;2;0;0;hr;medium;0
0,068055556;00.08;3;166;2;0;0;hr;medium;0
00.52;00.07;4;219;3;0;0;hr;medium;0
0,066666667;0,042361111;4;158;6;0;0;technical;medium;0
0,047916667;0,044444444;4;190;4;0;0;technical;medium;0
0,063888889;0,053472222;5;191;2;0;0;technical;medium;0
0,063194444;00.43;4;117;5;1;0;technical;medium;0
0,059027778;0,066666667;4;240;6;0;0;technical;medium;0
0,063194444;0,053472222;4;239;2;0;0;technical;medium;0
0,054861111;00.55;4;145;3;0;0;technical;medium;0
0,051388889;0,065972222;3;157;4;0;0;technical;medium;0
0,050694444;0,05;3;166;3;0;0;technical;medium;0
00.55;0,068055556;4;137;2;0;0;technical;medium;0
0,054861111;0,067361111;5;208;4;1;0;technical;medium;0
00.53;00.51;4;174;2;0;0;support;medium;0
00.07;00.06;3;267;3;0;0;support;medium;0
0,051388889;00.56;3;125;6;0;0;support;medium;0
0,065972222;0,052777778;4;220;3;0;0;support;medium;0
00.49;00.57;4;141;3;0;0;support;medium;0
0,054861111;00.09;5;146;3;1;0;support;high;0
0,06875;0,059722222;3;166;2;0;0;support;low;0
00.56;0,054861111;4;197;2;0;0;support;medium;0
00.07;0,054861111;4;240;2;0;0;support;medium;0
0,064583333;0,045138889;4;258;3;0;0;support;medium;0
00.46;0,045833333;6;229;3;0;0;support;medium;0
00.24;0,042361111;5;252;4;0;0;technical;medium;0
00.32;00.41;3;138;3;1;0;technical;medium;0
00.05;0,054166667;4;208;3;1;0;technical;medium;0
00.58;0,05;3;113;3;1;0;management;medium;0
0,057638889;0,05625;4;209;4;0;0;IT;medium;0
00.57;00.42;2;248;4;0;0;IT;medium;0
00.51;0,057638889;5;161;3;0;0;IT;low;0
0,045138889;0,066666667;2;246;2;1;0;IT;low;0
00.52;00.41;3;283;3;0;0;IT;low;0
0,053472222;00.07;3;145;2;0;0;product_mng;low;0
00.42;0,053472222;3;270;3;0;0;product_mng;low;0
0,047222222;0,054861111;4;273;4;0;0;product_mng;low;0
0,057638889;0,063888889;4;187;6;1;0;product_mng;low;0
0,045833333;0,04375;3;166;3;0;0;IT;high;0
0,052083333;00.57;3;158;2;1;0;RandD;low;0
0,045138889;00.48;4;229;3;0;0;RandD;high;0
00.49;00.06;3;191;3;1;0;RandD;high;0
